,frame,y,x,A,bg,x0,y0,x_std,y_std,sigma,niter,neglogL,retcode,xy_std,particle,dx,dy,step_length,step_sigma,p_value,Rg,log_p_values,track_length,motion
9077,167,282.69874735816796,423.7212440124264,447.2045462805958,114.40707181433478,424,283,0.02947057398620335,0.03016289942512543,1.1418567583769732,4,25.990949493191476,0,0.029818746056855895,109,0.2647529357955136,-0.4096292505780639,0.4877399306407971,0.043033127434873676,1.273737586894677e-28,6.190078567001527,-12892.970552511082,200,mobile
9078,168,282.89251655790395,422.9861648188252,457.5910383373334,109.2232449211228,423,283,0.028738216260682386,0.029121176266168065,1.1313807447805835,3,15.859051136556493,0,0.028930329940833544,109,-0.735079193601166,0.19376919973598206,0.7601893998416864,0.041546619680652104,2.001320332654078e-73,6.190078567001527,-12892.970552511082,200,mobile
9079,169,282.8730957470164,422.6422120189282,412.31557731999993,109.76887936292184,423,283,0.03084825929377041,0.03159970537538048,1.1713502419548911,4,24.5255289500138,0,0.031226242819674472,109,-0.34395279989701066,-0.019420810887538664,0.3445006479711215,0.04256808935245698,5.9954633655545305e-15,6.190078567001527,-12892.970552511082,200,mobile
9080,170,283.155395555622,422.1372233076592,472.13913923676637,109.34229017227011,422,283,0.027965960876896172,0.028541730338289294,1.138426367216532,3,20.408456339742337,0,0.028255312230372812,109,-0.504988711268993,0.28229980860561454,0.5785384865744759,0.0421122418053127,1.040291412392336e-41,6.190078567001527,-12892.970552511082,200,mobile
9081,171,282.351625226651,422.20725945829975,405.904943382588,106.76981306604311,422,282,0.030938039190611742,0.031580726202967556,1.1954671446403187,4,22.391340570374865,0,0.03126103434362521,109,0.07003615064053292,-0.8037703289710407,0.8068158427613816,0.04213804619900133,2.4684891409394014e-80,6.190078567001527,-12892.970552511082,200,mobile
9082,172,282.09143082763046,421.1089479922271,407.2313990298073,106.52852689833622,421,282,0.03072912415131262,0.03157934065588383,1.2378677872381296,4,33.68050375213267,0,0.031157132629360665,109,-1.09831146607263,-0.26019439902052,1.1287113013469208,0.04413637028479898,9.714372099109076e-143,6.190078567001527,-12892.970552511082,200,mobile
9083,173,281.49519924746875,420.5005192570536,404.7512240383821,108.78261671560513,421,282,0.03164985505187117,0.03178204719160675,1.1760333546497992,4,22.79249386541937,0,0.031716019993797875,109,-0.6084287351735043,-0.5962315801617137,0.8518671392693606,0.04445978900006789,1.908715237129575e-80,6.190078567001527,-12892.970552511082,200,mobile
9084,174,282.1009972450967,420.91116650261347,406.6933003423234,107.33866419934867,421,282,0.0313618743797893,0.03134081669546422,1.182684097423332,3,13.728682662873526,0,0.031351347305597355,109,0.41064724555985777,0.6057979976279739,0.731862264511541,0.04459610859843236,3.299286606727867e-59,6.190078567001527,-12892.970552511082,200,mobile
9085,175,282.3597844398091,421.34789958663197,432.9283724515225,108.21913106892221,421,282,0.029475970485160194,0.030551437042454426,1.1821698626087567,4,24.144123531836758,0,0.030018520461550825,109,0.4367330840184991,0.2587871947123972,0.5076481053086099,0.043405282496220804,1.983286095583306e-30,6.190078567001527,-12892.970552511082,200,mobile
9086,176,282.1103721581799,421.6868446791654,431.4367085299255,108.85220744369478,422,282,0.030157089148323688,0.03009180942316586,1.1574415583922617,3,21.007080795572037,0,0.030124466968396935,109,0.33894509253343585,-0.2494122816291906,0.42082093814350313,0.042527580237189416,5.467979001790357e-22,6.190078567001527,-12892.970552511082,200,mobile
9087,177,282.7481657041745,421.54819183861514,413.50817995994413,109.98879445369666,422,283,0.03079335566832559,0.031506853615889854,1.2139541960151246,4,24.297506781228684,0,0.03115214742268269,109,-0.1386528405502645,0.6377935459945547,0.6526907518151037,0.043335202770664334,5.505234139305888e-50,6.190078567001527,-12892.970552511082,200,mobile
9088,178,282.54928975303875,422.11859776695945,428.1511995103742,108.95537898384352,422,283,0.02995796491233731,0.030683702241900937,1.2014481840521285,4,20.61326800337425,0,0.030323004839217946,109,0.5704059283443144,-0.19887595113573298,0.6040815897132452,0.0434734506512169,1.1821211603313908e-42,6.190078567001527,-12892.970552511082,200,mobile
9089,179,282.18417477547,421.94078379477105,428.7188896087694,109.62824926997254,422,282,0.029785474007444628,0.030704205489913435,1.147591714279806,4,23.076536011479764,0,0.030248328024991646,109,-0.1778139721884031,-0.36511497756873723,0.406111752539172,0.04283043276441099,3.0010407067939675e-20,6.190078567001527,-12892.970552511082,200,mobile
9090,180,282.42187726807134,420.86778511667467,401.88963714470583,107.72274626184813,421,282,0.03165533121223942,0.03151539154637745,1.243225195530628,4,22.209857313312312,0,0.03158543887994956,109,-1.0729986780963827,0.23770249260132914,1.0990125741707735,0.04373329735506487,7.398476935322669e-138,6.190078567001527,-12892.970552511082,200,mobile
9091,181,283.1072430017327,419.9526875829358,407.9495466756031,107.34356472366528,420,283,0.03100430180622873,0.03165792289889535,1.19035270216449,3,18.36525583383679,0,0.03133281676424991,109,-0.9150975337388445,0.6853657336613423,1.1432977237500588,0.04449028383390119,4.0008273518506786e-144,6.190078567001527,-12892.970552511082,200,mobile
9092,182,283.79188670759095,419.4644311011536,425.4147190216518,107.37397175475334,419,284,0.03030291520616546,0.030363938259621918,1.1451847752860362,4,11.478269061642768,0,0.030333442078226018,109,-0.4882564817822299,0.6846437058582637,0.8409110511663512,0.043610355590102144,1.8302982799349193e-81,6.190078567001527,-12892.970552511082,200,mobile
9093,183,283.7815334306384,418.81289916485804,437.52556641237464,109.58626159009016,419,284,0.029726820281136,0.030082607100852213,1.1489556624675883,4,25.122578829786473,0,0.029905242801314978,109,-0.6515319362955552,-0.010353276952571377,0.6516141913407749,0.04259625870095511,1.530863897614961e-51,6.190078567001527,-12892.970552511082,200,mobile
9094,184,284.6443293921545,418.41351166578494,444.1176959809113,109.22465368110468,418,285,0.029598584717362382,0.02949890029642543,1.1228770173467264,4,26.625433248119915,0,0.029548784543271204,109,-0.3993874990731001,0.8627959615160989,0.9507508851557043,0.04204110149592021,8.80269213914825e-112,6.190078567001527,-12892.970552511082,200,mobile
9095,185,284.5230022039718,418.43237271513243,484.03303103041924,112.07426902030063,418,284,0.027929871823189772,0.028096808632590703,1.0844214513221295,4,21.79295551658719,0,0.028013464578629268,109,0.018861049347492553,-0.1213271881826472,0.12278446878492424,0.04071713233618964,0.010601444604903107,6.190078567001527,-12892.970552511082,200,mobile
9096,186,284.34506457130516,418.074206561188,450.74340179486614,107.78660681026051,418,284,0.028968743163912562,0.02916525216339792,1.1718430520117746,3,20.68738214953361,0,0.02906716372688706,109,-0.35816615394440987,-0.1779376326666693,0.3999309877345706,0.040368975771299616,4.872664455837529e-22,6.190078567001527,-12892.970552511082,200,mobile
9097,187,284.3351990314075,417.5651061052582,431.0897813854241,108.07584382068246,418,284,0.030134279069137144,0.03001901846326849,1.1958584278484021,4,23.80686486552118,0,0.0300767039792818,109,-0.5091004559297971,-0.009865539897646158,0.5091960360267933,0.041827121935210945,6.581800003517906e-33,6.190078567001527,-12892.970552511082,200,mobile
9098,188,284.0316813656705,417.99585611552845,432.5994940289428,107.7612558351336,418,284,0.030078573317003712,0.029812943287749125,1.1689110579299378,3,10.717572831523851,0,0.029946052830589487,109,0.43075001027023063,-0.30351766573699024,0.5269426389676918,0.042442598911822095,3.3756287589222733e-34,6.190078567001527,-12892.970552511082,200,mobile
9099,189,283.82427233671297,418.25230710954185,406.6661900632282,107.88611251813538,418,284,0.031121054855360018,0.03173124990801042,1.1975262647565394,4,21.212585522352406,0,0.03142763335056379,109,0.25645099401339166,-0.20740902895755653,0.329826647837274,0.04341039297391727,2.914709031748574e-13,6.190078567001527,-12892.970552511082,200,mobile
9100,190,283.5313645836196,417.9828456431492,392.17755035971214,106.80806049447372,418,284,0.03206079674557151,0.032175787852383,1.2073802219456258,4,18.685386443413904,0,0.032118343760866676,109,-0.26946146639267,-0.2929077530933455,0.3980005448396777,0.044936445608867115,9.240661291742009e-18,6.190078567001527,-12892.970552511082,200,mobile
9101,191,283.4827310658259,418.2050762958491,402.93773922329154,106.44306648344195,418,283,0.03152420929619249,0.031677614550851586,1.190387304315651,4,23.167089710543348,0,0.031601005010778324,109,0.22223065269992048,-0.04863351779374625,0.22748996033325802,0.04505786860951636,2.915726146274159e-06,6.190078567001527,-12892.970552511082,200,mobile
9102,192,282.7067789541525,417.8666414854442,339.1370521282128,107.39248745318339,418,283,0.03571610636008464,0.03597571933447838,1.2180442529943023,4,33.45983611239336,0,0.03584614787643185,109,-0.3384348104049195,-0.7759521116733481,0.8465458053195597,0.04778671191105595,7.143483320774144e-69,6.190078567001527,-12892.970552511082,200,mobile
9103,193,282.31637832596044,419.13289369383523,265.2314136100726,107.02748606687611,419,282,0.04393882189142202,0.042892161960161455,1.3016634871550075,4,17.170422304465973,0,0.04341864591867662,109,1.2662522083910517,-0.3904006281920829,1.3250687928360505,0.05630386426339167,5.379052491182906e-121,6.190078567001527,-12892.970552511082,200,mobile
9104,194,281.5510608860485,418.67056378718536,239.5785403726016,106.09295303520408,419,281,0.046136160951895225,0.04752169782813718,1.3332987037923985,4,15.767283482342577,0,0.04683405337918105,109,-0.4623299066498703,-0.7653174399119393,0.8941251178757047,0.06386397552091001,2.7310896359575754e-43,6.190078567001527,-12892.970552511082,200,mobile
9105,195,280.6307735359511,419.7732963424923,297.71456233049435,107.89834883256707,420,281,0.03962824089788463,0.04005174962604123,1.2483537987157418,4,25.04278703134805,0,0.03984055800793878,109,1.1027325553069431,-0.9202873500973965,1.4362965902915277,0.0614873858470818,3.258751026329361e-119,6.190078567001527,-12892.970552511082,200,mobile
9106,196,279.440631276315,419.49502879030723,260.42442251970675,105.42521071228347,420,279,0.043727988948049384,0.04377426187718688,1.2761904993471596,4,13.440224302699667,0,0.04375113153012883,109,-0.2782675521850706,-1.1901422596361044,1.2222403318377297,0.05917289559038469,2.264746986694996e-93,6.190078567001527,-12892.970552511082,200,mobile
9107,197,279.1956405077164,418.6296261942574,317.40732406763294,106.82240004651692,419,279,0.03776021532045858,0.03760240773131369,1.265284013279129,4,20.371141085008844,0,0.03768139413715577,109,-0.8654025960498188,-0.2449907685985977,0.899412102402618,0.057741224218804975,2.0580025776981877e-53,6.190078567001527,-12892.970552511082,200,mobile
9108,198,279.1509521538837,418.81757846779635,353.6904066180782,107.8060028605976,419,279,0.03488134627588813,0.03478851557752872,1.1961303074796892,3,25.47137655244282,0,0.03483496184945789,109,0.18795227353894006,-0.044688353832725625,0.1931918893140585,0.051316294012456354,0.0008362453680089294,6.190078567001527,-12892.970552511082,200,mobile
9109,199,278.7580524692407,418.82535943088726,361.6610022940045,107.78188773314824,419,279,0.03428411234479986,0.034367096723103396,1.2061184204387556,3,21.848562946908274,0,0.034325629611457985,109,0.007780963090908699,-0.3928996846429982,0.3929767239661778,0.04890524936319401,9.529359419161e-15,6.190078567001527,-12892.970552511082,200,mobile
9110,0,6.480321541000728,266.911980482888,96.40009287673762,104.67495924002262,267,7,0.10706118025854397,0.10771994449843274,2.4483235308478126,8,43.54473198739152,0,0.10739106750819147,110,,,,,,0.6449232266387013,-40.264402100562386,9,mobile
9111,1,6.713098728348217,266.337267220342,85.73713352194736,97.56659456812197,267,7,0.1283151450736927,0.12229733253705906,2.8412534614444276,6,33.651996886179894,0,0.12534235916274036,110,-0.5747132625459699,0.2327771873474891,0.6200649587709669,0.16505619764501525,0.0008619100114895003,0.6449232266387013,-40.264402100562386,9,mobile
9112,2,6.21523210109273,266.6832187240833,106.15593601683791,79.34430873092212,267,6,0.10957531162576219,0.10989607222969061,3.335573141627173,6,36.182918845536214,0,0.10973580912673007,110,0.3459515037412757,-0.4978666272554868,0.6062620072836528,0.1665912806997399,0.0013308276183033128,0.6449232266387013,-40.264402100562386,9,mobile
9113,3,6.279864596797438,266.3159819206901,98.23880122159065,91.7580431887452,266,6,0.11164693211315435,0.10943133471088821,2.948304324707781,6,47.43713839130514,0,0.1105446843292018,110,-0.36723680339321163,0.06463249570470797,0.3728809853927704,0.15576288080971348,0.0569613641249808,0.6449232266387013,-40.264402100562386,9,mobile
9114,4,5.76484171819756,266.4850289326668,79.95678816741363,91.74574543525318,266,6,0.14654617793134544,0.1442909357860302,3.29638817035324,7,33.093138973804884,0,0.14542292875659918,110,0.16904701197671557,-0.5150228785998783,0.5420566923667309,0.18266897777561958,0.012242903323724174,0.6449232266387013,-40.264402100562386,9,mobile
9115,5,6.153048879061153,266.51379636933723,136.9072887925776,32.57065049271481,266,6,0.13952070831015262,0.13229157760799198,5.083170248195018,8,36.59553566071411,0,0.13595420102626116,110,0.02876743667042092,0.3882071608635931,0.38927158277783175,0.1990762994051174,0.1478180959771127,0.6449232266387013,-40.264402100562386,9,mobile
9116,6,7.047211757498659,266.5484289874937,91.72601205261262,78.20362047812546,266,8,0.15304077804882685,0.16736255835000716,3.959609723880007,8,31.587807027735774,0,0.16036163145099552,110,0.03463261815647911,0.8941628784375064,0.8948333204658951,0.2102365277926601,0.00011644197595497525,0.6449232266387013,-40.264402100562386,9,mobile
9117,7,7.8208929302642165,266.54994678026185,148.156030490651,17.73155643944581,267,8,0.13920709181167906,0.13853863230246596,5.501300097220722,8,40.82965717466726,0,0.13887326425720523,110,0.00151779276814068,0.7736811727655573,0.7736826615523803,0.21213589127508922,0.0012931152447234297,0.6449232266387013,-40.264402100562386,9,mobile
9118,8,7.380647002161927,266.3378073068983,74.91319648177021,88.45954675733216,268,6,0.23201171376011914,0.2197819828992448,3.8009740107785612,6,28.891565534998026,0,0.22597959568181306,110,-0.21213947336354977,-0.44024592810228924,0.48869175701009143,0.26524057229233855,0.18317635661488976,0.6449232266387013,-40.264402100562386,9,mobile
9119,0,18.499805362535938,52.072057895132524,49.18998278597058,102.00601252315697,52,19,0.1765939832619427,0.1873829243326655,1.9188540327044505,5,11.107105919133161,0,0.1820683872282346,111,,,,,,2.0770548356786476,-122.92551499061855,30,mobile
9120,1,18.22235964572608,52.53347527961039,59.51074124388981,105.09982402507212,52,18,0.15324618885399893,0.154010844642246,1.6144846965317736,4,9.328500502907344,0,0.1536289924878985,111,0.46141738447786906,-0.27744571680985786,0.5384070286266084,0.2382241905448251,0.0777704968845029,2.0770548356786476,-122.92551499061855,30,mobile
9121,2,18.802836884474328,52.80897042284523,54.29482591833701,105.29603227944885,53,19,0.16740930170067636,0.1694169778327552,1.6034859772784766,5,12.20482727673293,0,0.16841613146295153,111,0.2754951432348349,0.580477238748248,0.6425351341761575,0.22796021729633648,0.018829454147021765,2.0770548356786476,-122.92551499061855,30,mobile
9122,3,19.50339870340548,53.49391443469643,55.23756954376859,104.62326819265063,54,19,0.1656844225897291,0.1623638499549395,1.612645617864797,4,9.056184038479998,0,0.16403253893828815,111,0.6849440118512007,0.7005618189311527,0.9797628088037139,0.23509714410746718,0.00016928148126548622,2.0770548356786476,-122.92551499061855,30,mobile
9123,4,18.84063609254466,53.509109991157295,57.24383368436021,106.14428949402571,53,19,0.1577249825926909,0.16164623999690156,1.5342453282137851,4,8.780579261346489,0,0.15969764719462926,111,0.01519555646086701,-0.6627626108608204,0.6629367867988673,0.22893233137772676,0.015104542144996031,2.0770548356786476,-122.92551499061855,30,mobile
9124,5,19.74941635337955,53.799203295152694,54.172170644946384,105.15416022602213,54,20,0.1649904515749626,0.1719299022038257,1.6812946402929463,6,10.40295207898058,0,0.16849590556260877,111,0.29009330399539834,0.9087802608348916,0.9539579065693099,0.2321512625657329,0.00021544678175217653,2.0770548356786476,-122.92551499061855,30,mobile
9125,6,19.994258129826424,53.85758464853317,40.472609449428,104.10155478689553,54,19,0.21735217506446172,0.22125892717068252,1.709035541559431,5,11.86754626955337,0,0.21931425040107835,111,0.05838135338047579,0.24484177644687222,0.2517059354012061,0.27656755164037317,0.6609038242004422,2.0770548356786476,-122.92551499061855,30,mobile
9126,7,20.26663903732797,54.118988902666246,49.21519326408291,104.63744602028879,54,21,0.18708394912917378,0.18518576359914984,1.5914952373365328,7,10.689471216796004,0,0.18613727603783115,111,0.2614042541330761,0.272380907501546,0.3775229037425883,0.28765574209420997,0.42264914686921323,2.0770548356786476,-122.92551499061855,30,mobile
9127,8,19.546277953136215,54.67382413051746,43.609447639519956,102.55454419036431,55,20,0.2007852109989652,0.20537825698968162,1.8501673175821909,4,8.79872228638963,0,0.20309471854287434,111,0.5548352278512141,-0.7203610841917545,0.9092646598667676,0.27548965539706405,0.004310150154344723,2.0770548356786476,-122.92551499061855,30,mobile
9128,9,19.486087877325012,54.98120873336846,34.5939276270469,104.49416869474344,55,20,0.257483044714329,0.25515605752499887,1.8187766940863352,6,10.124959345041523,0,0.2563221917890272,111,0.3073846028510019,-0.06019007581120306,0.3132221883839434,0.32702986209754636,0.632123887763896,2.0770548356786476,-122.92551499061855,30,mobile
9129,10,19.740917000045954,55.13453178012572,39.987771965915535,105.21408499730903,55,19,0.21849351693254754,0.22545492227947467,1.6903564526773114,4,9.839872395637855,0,0.22200150778947134,111,0.15332304675725794,0.2548291227209418,0.29739845065778864,0.3390954665935974,0.6807263911752272,2.0770548356786476,-122.92551499061855,30,mobile
9130,11,18.485062181942432,54.951656136911915,43.93018640832307,104.71884237846312,55,19,0.20978439830438134,0.20173078286194815,1.7195153481449266,6,9.151455518949032,0,0.2057969904129137,111,-0.182875643213805,-1.255854818103522,1.2691000059233684,0.30271615537300217,0.00015255137826603835,2.0770548356786476,-122.92551499061855,30,mobile
9131,12,17.644962801558645,55.4878662068826,41.91401702940363,105.54464536436195,56,17,0.21289556350738473,0.21361633069861297,1.5122618995794486,4,9.256242252203627,0,0.2132562516109036,111,0.5362100699706858,-0.8400993803837871,0.9966384540339545,0.2963623291077088,0.0035014920369248873,2.0770548356786476,-122.92551499061855,30,mobile
9132,13,17.64550173624849,55.644062109665676,40.70602519653135,105.90583857666469,56,18,0.21287817856475133,0.22795376750536428,1.6292354044074022,5,8.785083913041124,0,0.2205448242749485,111,0.15619590278307527,0.0005389346898461156,0.15619683254413266,0.3067869755475303,0.8784374035337433,2.0770548356786476,-122.92551499061855,30,mobile
9133,14,17.15789798177391,55.80913467564764,37.27686162110862,106.25574251941627,56,17,0.2437983765917235,0.24670981642637116,1.5259835556214905,7,9.5424484659072,0,0.24525841672600515,111,0.16507256598196562,-0.4876037544745806,0.5147876974225175,0.32983588417486465,0.2958351314363724,2.0770548356786476,-122.92551499061855,30,mobile
9134,15,16.983729860654083,56.01134977111777,44.78834250207305,105.56850697174578,56,17,0.20264310034801203,0.19740875914610792,1.57968695175085,4,9.327613177777405,0,0.2000430507494081,111,0.20221509547013028,-0.17416812111982694,0.2668810207759342,0.31649472843647347,0.7008041169711984,2.0770548356786476,-122.92551499061855,30,mobile
9135,16,16.744351319173497,56.889634680880945,35.748670474966715,106.81141563399922,57,17,0.24286958030794964,0.25684957392985436,1.545946095932424,5,8.68453835234103,0,0.24995733302596596,111,0.878284909763174,-0.2393785414805869,0.9103221785934251,0.3201497938256152,0.01755291764456774,2.0770548356786476,-122.92551499061855,30,mobile
9136,17,16.29299709254526,55.24244372590646,29.926579104465738,107.46339986755727,56,16,0.2980214778099663,0.29068701269829805,1.6875341409797975,4,9.260453034371194,0,0.2943770886019297,111,-1.6471909549744836,-0.45135422662823643,1.7079106182833235,0.3861820019462352,5.660063533092644e-05,2.0770548356786476,-122.92551499061855,30,mobile
9137,18,16.049586488463422,54.210270658618136,50.51357774751762,105.09222308706903,54,16,0.17855183717456716,0.18024539148962912,1.6043613789890387,5,10.673384359525246,0,0.17940061275210686,111,-1.0321730672883263,-0.2434106040818378,1.0604857203257747,0.3447353334800188,0.008812356687097976,2.0770548356786476,-122.92551499061855,30,mobile
9138,19,17.08256806789296,53.8377279773567,55.87915050555963,104.69766124495109,54,17,0.16387521816539816,0.16130403029135396,1.5760635623568438,4,10.45106470858874,0,0.1625947067357835,111,-0.37254268126143586,1.0329815794295385,1.0981070042587853,0.24211901725045648,3.41436366617913e-05,2.0770548356786476,-122.92551499061855,30,mobile
9139,20,16.902971624534104,53.70746445160381,61.55701819624852,105.29927933493457,53,17,0.15361238414004694,0.14767391100413632,1.653160959251558,6,11.453572532796061,0,0.1506724071494959,111,-0.1302635257528877,-0.17959644335885727,0.22186362615067046,0.22167366315085538,0.6060108940636014,2.0770548356786476,-122.92551499061855,30,mobile
9140,21,16.437905545398195,54.06646529852225,80.96496226965718,106.65519634978195,54,16,0.11911315904251056,0.11620875732481739,1.3788201621216893,4,10.450357659121412,0,0.11766991955479683,111,0.35900084691844114,-0.4650660791359087,0.5875100561275571,0.19117631716364822,0.00889674218455407,2.0770548356786476,-122.92551499061855,30,mobile
9141,22,16.472452327743866,53.77371935865979,61.858279404443884,106.00708991404703,54,17,0.14971636103469452,0.14816501444185937,1.522516712473614,4,8.519164273568288,0,0.14894270755231254,111,-0.29274593986246344,0.034546782345671545,0.2947773150640942,0.1898160691328478,0.29943829788058607,2.0770548356786476,-122.92551499061855,30,mobile
9142,23,15.22547083116595,54.71145110147265,40.76428826776023,105.33506154058854,54,15,0.22594869148538474,0.21359877013912187,1.6165968127275754,5,11.580711539672745,0,0.21986046232656634,111,0.9377317428128578,-1.2469814965779165,1.5602255203292055,0.2655608273587526,3.1951590426295564e-08,2.0770548356786476,-122.92551499061855,30,mobile
9143,24,15.293621066190083,54.611371916543575,47.67895371851661,103.97601068536306,54,16,0.19266141973401582,0.18575145724525038,1.6976339743916362,5,13.63227709796745,0,0.1892379804936904,111,-0.10007918492907208,0.06815023502413275,0.12107971667423054,0.2900855669553069,0.9165776381449016,2.0770548356786476,-122.92551499061855,30,mobile
9144,25,15.601611881112193,53.759984734223806,48.550187214312274,104.04864939672184,54,16,0.18799877424259567,0.1827392192577092,1.5728877016120952,5,10.63832714557453,0,0.18538764976615293,111,-0.851387182319769,0.30799081492211045,0.9053830550075372,0.2649143143492781,0.002908411199259854,2.0770548356786476,-122.92551499061855,30,mobile
9145,26,15.574006726579912,54.71715225833605,33.579278000230914,105.59719691318965,55,15,0.2578658540245758,0.2670712272808391,1.6943943894845122,5,9.835812727092303,0,0.26250889424276413,111,0.9571675241122435,-0.027605154532281517,0.9575655140886775,0.3213712809856794,0.011806808014600363,2.0770548356786476,-122.92551499061855,30,mobile
9146,27,14.705893388465913,53.72376116320145,37.6751122738678,105.8074838109519,53,15,0.22084198528566515,0.2540070493401827,1.5426280539463229,6,13.437437408665465,0,0.23800290290185533,111,-0.9933910951345979,-0.8681133381139983,1.3192598817913568,0.3543392461275899,0.000977080994327464,2.0770548356786476,-122.92551499061855,30,mobile
9147,28,14.369388902318981,53.5449138819943,42.906723858591654,104.13957467425038,54,14,0.21491979554998283,0.19967342622580442,1.730438669287319,6,9.249972013820672,0,0.20743673211367145,111,-0.17884728120715465,-0.3365044861469322,0.3810795444421045,0.31571407890638814,0.4826454912660538,2.0770548356786476,-122.92551499061855,30,mobile
9148,29,14.043478572297017,53.18162440127869,30.790411960345846,102.46509439099852,53,16,0.28467901463406015,0.35303346147291986,2.237377842208286,7,11.264496362023037,0,0.32068268295354757,111,-0.36328948071560774,-0.3259103300219639,0.48805408513159826,0.38192588414021456,0.4419829004378171,2.0770548356786476,-122.92551499061855,30,mobile
9149,0,22.770109969735984,377.31403768855057,245.75523882650322,127.7186436195677,377,23,0.05470561056307872,0.05111708665180455,1.269272997979791,11,214.85994170773236,0,0.05294176222438824,112,,,,,,0.564951257273737,-86.18199143167487,5,mobile
9150,1,23.254415128534397,377.0494852396793,232.33577022125868,110.38878693957955,378,23,0.05781242677521641,0.04966993861639709,1.6150331830205686,17,162.0522199345125,0,0.05389517367908009,112,-0.26455244887125673,0.4843051587984135,0.5518509627087149,0.07554812991280373,2.591477490090366e-12,0.564951257273737,-86.18199143167487,5,mobile
9151,2,23.429782059432885,377.04214455350944,177.27093042695495,97.09584802428593,378,23,0.06919863303195839,0.05709473115812716,2.127009634307597,14,226.1472418549361,0,0.06343602737999306,112,-0.007340686169868604,0.17536693089848754,0.17552050058668192,0.08323952976593174,0.10826880344342651,0.564951257273737,-86.18199143167487,5,mobile
9152,3,23.757098968929743,377.3114890414617,156.31630067735597,101.76496986882498,378,24,0.08518572831352807,0.0633238202816113,2.1088079679521186,26,219.1481879390475,0,0.07505502822384395,112,0.2693444879522531,0.327316909496858,0.42389009475669015,0.09827200431169215,9.11622957696222e-05,0.564951257273737,-86.18199143167487,5,mobile
9153,4,23.311656053033392,378.3061676592349,157.7816892038661,110.0342361963178,379,23,0.09450344973203827,0.06752987708555712,1.5752860791146719,22,119.15162768062626,0,0.0821315600437686,112,0.9946786177732179,-0.44544291589635066,1.0898646447965374,0.11126028229743613,1.4580440676242662e-21,0.564951257273737,-86.18199143167487,5,mobile
9154,0,23.864815471552987,310.3609895861821,69.79599159763919,106.33334083111187,310,24,0.13762460070097982,0.1292568835133843,1.5082234953028644,4,9.260530539159591,0,0.13350631568150012,113,,,,,,1.0704373114276216,-148.00083287389992,67,mobile
9155,1,23.716136646468488,309.6699360182142,87.31027127326337,106.92163565208787,309,24,0.11128077895698892,0.10823670019095238,1.4843178738478853,5,14.63375952748919,0,0.10976929223034176,113,-0.6910535679679128,-0.1486788250844988,0.706866625913043,0.17283875098946572,0.00023334045045359048,1.0704373114276216,-148.00083287389992,67,mobile
9156,2,23.37702472859509,309.59088222022126,72.57870492338658,107.28689933476129,309,24,0.12726582770107858,0.13499506382508353,1.4081523968170158,6,16.21544350041574,0,0.1311873815532176,113,-0.07905379799291268,-0.33911191787339945,0.3482045315915338,0.17105387044887252,0.12594370834938484,1.0704373114276216,-148.00083287389992,67,mobile
9157,3,23.056407453569026,310.0188962280877,67.58076371206124,106.90756447167462,310,23,0.13352526362949646,0.14452337916196178,1.561608859496017,5,15.415733435363805,0,0.13913303553024117,113,0.4280140078664658,-0.32061727502606274,0.5347816638358621,0.19122795468928921,0.020032653068194555,1.0704373114276216,-148.00083287389992,67,mobile
9158,4,22.993378782975324,309.89239441114086,57.433251252266096,104.82420642057173,310,23,0.15858277073152613,0.15823466477366424,1.7232708821842457,5,13.255722929373617,0,0.15840881337369092,113,-0.12650181694687035,-0.06302867059370243,0.14133408296539424,0.2108348968513519,0.7987658306836242,1.0704373114276216,-148.00083287389992,67,mobile
9159,5,22.778166697476752,309.9945300552871,48.7475482234952,105.62968824390565,310,23,0.1872926779087065,0.18498683451841744,1.8441303777305063,5,12.689698983879287,0,0.18614332669123385,113,0.10213564414624443,-0.21521208549857107,0.23821824352851848,0.24442317857793325,0.6219247391906277,1.0704373114276216,-148.00083287389992,67,mobile
9160,6,22.63209734837734,311.2465178354011,59.59698512034824,105.66845745957667,311,23,0.1545001377493771,0.15154623132478826,1.5777374301993152,4,10.137483235929292,0,0.15303031201909434,113,1.251987780114007,-0.14606934909941316,1.2604799309394519,0.24097222758720718,1.1443354534570083e-06,1.0704373114276216,-148.00083287389992,67,mobile
9161,7,22.598442767328635,311.15947624194973,44.27709547992972,106.93480556837257,312,23,0.22364833174867454,0.18906362683074113,1.5968262237226776,7,12.164554790038668,0,0.20707924966586938,113,-0.08704159345137441,-0.03365458104870456,0.09332132562345098,0.25748804251623186,0.93643266528015,1.0704373114276216,-148.00083287389992,67,mobile
9162,8,22.6423390741722,310.2791930047465,38.64671337189013,106.60055314347223,310,23,0.23099238164325128,0.2287687358756867,1.6884192694915126,4,13.26087046274432,0,0.2298832474228833,113,-0.8802832372032299,0.04389630684356405,0.8813770268480465,0.30939961714241027,0.017292941249586635,1.0704373114276216,-148.00083287389992,67,mobile
9163,9,22.699681440852636,310.2238003861552,46.29877614428824,105.13156683386623,310,22,0.1878470530691584,0.20046809190200773,1.6174763440374487,6,13.382470174186034,0,0.19426009782968687,113,-0.055392618591326936,0.05734236668043735,0.07972759378607853,0.3009705850319763,0.9655219600880669,1.0704373114276216,-148.00083287389992,67,mobile
